Date,Open,High,Low,Close,"MACD(12,26)",Sig(9)
2/3/2020,304.859,307.5083,304.7364,305.585,1.2791,2.4017
2/4/2020,309.3091,311.1381,308.9791,310.2425,1.3928,2.1999
2/5/2020,313.2689,314.042,311.7604,313.8252,1.7519,2.1103
2/6/2020,314.8151,315.0791,313.7686,314.8811,2.0974,2.1077
2/7/2020,313.7874,314.8944,312.6372,313.2029,2.2104,2.1283
2/10/2020,312.2884,315.6071,312.2506,315.5411,2.4602,2.1946
2/11/2020,316.9364,317.7473,315.5448,316.0879,2.6715,2.29
2/12/2020,317.5681,318.3412,317.191,318.1244,2.9691,2.4258
2/13/2020,316.6556,318.7844,316.3708,317.785,3.1414,2.5689
2/14/2020,318.2092,318.4167,316.9742,318.2941,3.2811,2.7114
2/18/2020,317.2664,318.3579,316.0408,317.4738,3.2878,2.8267
2/19/2020,318.4732,319.6895,318.1809,318.9918,3.3766,2.9367
2/20/2020,318.4283,319.2746,314.5999,317.6813,3.3032,3.01
2/21/2020,316.2859,316.6064,313.5612,314.4097,2.9471,2.9974
2/24/2020,304.661,314.4873,302.8697,303.9822,1.8026,2.7584
2/25/2020,305.4153,306.0469,293.8658,294.7709,0.1506,2.2369
2/26/2020,296.2134,299.9186,292.9324,293.6866,-1.2319,1.5431
2/27/2020,287.992,293.7467,280.4967,280.4967,-3.3532,0.5639
2/28/2020,272.1905,280.8568,269.2112,279.3181,-5.071,-0.5631
3/2/2020,281.1566,291.4804,277.6211,291.4145,-5.3941,-1.5293
3/3/2020,291.801,295.8928,280.5532,283.0706,-6.2514,-2.4737
3/4/2020,288.6143,295.1951,285.9839,294.9689,-5.9026,-3.1595
3/5/2020,287.5395,290.8299,282.8537,285.1636,-6.3443,-3.7965
3/6/2020,276.386,281.694,273.633,280.4495,-6.9941,-4.436
3/9/2020,259.5568,267.9384,257.8126,258.5479,-9.1707,-5.3829
3/10/2020,268.3626,272.0208,257.8597,271.9265,-9.7042,-6.2472
3/11/2020,264.6479,265.817,255.3895,258.6705,-11.0691,-7.2116
3/12/2020,241.3604,251.4108,233.5162,233.9216,-13.9866,-8.5666
3/13/2020,248.045,255.9509,234.3117,253.9187,-14.5177,-9.7568
3/16/2020,227.3879,242.209,223.7864,226.134,-16.9849,-11.2024
3/17/2020,231.0272,241.5207,223.513,238.3434,-17.7503,-12.512
3/18/2020,222.7399,234.1668,214.9805,226.2754,-19.1104,-13.8317
3/19/2020,225.5683,233.2334,218.9403,226.7563,-19.9199,-15.0493
3/20/2020,230.0049,231.8447,216.6994,216.9839,-21.1066,-16.2608
3/23/2020,216.4055,217.8216,206.9883,211.4361,-22.2384,-17.4563
3/24/2020,222.3137,231.4938,221.7257,230.5929,-21.3436,-18.2338
3/25/2020,232.224,243.1112,227.3685,234.0449,-20.1239,-18.6118
3/26/2020,236.6339,249.2281,236.1882,247.7107,-17.8488,-18.4592
3/27/2020,240.1902,247.3409,238.0849,240.3325,-16.4515,-18.0577
3/30/2020,242.4947,248.8772,240.4368,248.1375,-14.5466,-17.3554
3/31/2020,247.1038,249.7307,242.9879,244.4389,-13.1835,-16.5211
4/1/2020,235.1734,244.3527,231.3041,233.4379,-12.8428,-15.7854
4/2/2020,232.5275,239.6307,231.9585,238.8246,-11.9999,-15.0283
4/3/2020,237.8099,240.2377,232.556,235.3726,-11.4781,-14.3183
4/6/2020,244.5242,253.2112,235.3534,251.1817,-9.6773,-13.3901
4/7/2020,260.0488,260.8265,251.2101,251.4377,-8.1357,-12.3392
4/8/2020,254.1216,261.7464,251.5555,259.8781,-6.162,-11.1038
4/9/2020,263.2448,266.6778,261.2437,263.8328,-4.2298,-9.729
4/13/2020,262.8275,263.1784,257.3934,261.424,-2.86,-8.3552
4/14/2020,266.4692,270.1867,261.2823,269.1341,-1.1392,-6.912
4/15/2020,263.2353,269.277,261.2343,263.4155,-0.2341,-5.5764
4/16/2020,264.7337,265.5683,261.5188,264.6863,0.579,-4.3453
4/17/2020,270.642,272.4628,267.8159,271.8369,1.7799,-3.1203
4/20/2020,268.015,271.9803,266.8201,267.0477,2.3184,-2.0325
4/21/2020,262.4387,263.681,257.9719,258.9392,2.0671,-1.2126
4/22/2020,263.975,266.4882,262.6094,264.6863,2.3051,-0.5091
4/23/2020,266.0045,269.2763,264.3544,264.6673,2.4638,0.0855
4/24/2020,266.2321,269.0487,264.1173,268.3564,2.8543,0.6393
4/27/2020,270.3954,273.3827,269.9212,272.2257,3.4364,1.1987
4/28/2020,275.9907,276.3511,270.6609,270.9739,3.7535,1.7097
4/29/2020,276.4744,279.6513,275.4122,278.0676,4.525,2.2727
4/30/2020,276.6451,278.1756,273.6862,275.4786,4.8713,2.7924
5/1/2020,270.5756,275.6466,266.9813,268.1857,4.5054,3.135
5/4/2020,266.2416,269.2384,264.7147,268.9254,4.2264,3.3533
5/5/2020,271.8369,274.3121,269.0614,271.4101,4.1578,3.5142
5/6/2020,273.1646,273.5629,269.1246,269.5703,3.91,3.5934
5/7/2020,272.8896,274.8147,272.3016,272.8232,3.9307,3.6608
5/8/2020,276.0571,277.821,274.8906,277.3374,4.2622,3.7811
5/11/2020,275.3458,278.8168,274.9096,277.3943,4.478,3.9205
5/12/2020,278.6176,279.0444,271.7231,271.8654,4.1549,3.9674
5/13/2020,271.2868,272.3585,264.5583,267.0572,3.4709,3.8681
5/14/2020,264.544,270.3859,258.8918,270.2531,3.1504,3.7245
5/15/2020,267.7874,271.5429,266.8106,271.4955,2.9625,3.5721
5/18/2020,277.9159,281.4248,277.5839,279.7651,3.4412,3.5459
5/19/2020,279.1487,280.9079,276.8727,276.8916,3.5478,3.5463
5/20/2020,280.5428,282.4869,280.3057,281.5955,3.9661,3.6303
5/21/2020,281.4627,282.2973,278.5215,279.6513,4.0936,3.7229
5/22/2020,279.3574,280.3626,278.0771,280.1824,4.1891,3.8162
5/26/2020,286.3372,286.5838,280.2057,283.6344,4.4917,3.9513
5/27/2020,286.5175,287.8926,281.5386,287.8546,5.0142,4.1638
5/28/2020,288.9168,290.9937,286.6313,287.3235,5.324,4.3959
5/29/2020,286.8399,289.2108,284.0043,288.6038,5.6082,4.6383
6/1/2020,287.94,290.3915,287.4089,289.7703,5.86,4.8827
6/2/2020,290.7187,292.2171,289.3435,292.1696,6.1819,5.1425
6/3/2020,294.2181,297.0442,293.9336,296.0579,6.6739,5.4488
6/4/2020,295.0432,296.8356,293.118,295.2803,6.9212,5.7433
6/5/2020,300.8471,304.6832,300.7807,302.8481,7.6398,6.1226
6/8/2020,303.6827,306.7079,303.1232,306.5088,8.4078,6.5796
6/9/2020,303.7586,306.5893,302.8671,304.2233,8.7313,7.01
6/10/2020,304.8207,305.7406,301.7868,302.5257,8.7499,7.358
6/11/2020,295.3751,296.0294,284.5164,285.0854,7.2735,7.3411
6/12/2020,292.3214,293.118,283.1792,288.4995,6.3062,7.1341
6/15/2020,282.6292,292.3593,281.4153,291.1928,5.6914,6.8455
6/16/2020,299.1875,299.3392,291.7808,296.7976,5.5919,6.5948
6/17/2020,297.8503,298.1538,294.8061,295.5648,5.3519,6.3462
6/18/2020,293.9952,296.1717,293.5258,295.6786,5.1119,6.0994
6/19/2020,299.2565,299.4565,291.9792,293.989,4.7309,5.8257
6/22/2020,293.3698,296.2846,292.1887,295.875,4.5289,5.5663
6/23/2020,298.6088,299.5708,296.8181,297.2371,4.4277,5.3386
6/24/2020,295.132,295.7702,287.7594,289.655,3.6931,5.0095
6/25/2020,289.0644,293.0365,286.9784,292.7602,3.3232,4.6722
6/26/2020,291.6267,291.8458,285.2067,285.8068,2.4408,4.226
6/29/2020,287.1022,290.1503,284.7399,290.0074,2.0568,3.7921
6/30/2020,289.5597,295.4749,289.3978,293.7223,2.0288,3.4394
7/1/2020,294.8748,297.0847,294.3986,295.7798,2.1479,3.1811
7/2/2020,299.3232,300.7139,296.7227,297.4086,2.3466,3.0142
7/6/2020,301.3521,302.5999,300.5805,301.9998,2.8418,2.9798
7/7/2020,300.4091,302.4474,298.4945,298.885,2.949,2.9736
7/8/2020,299.6756,301.2854,297.8563,301.1711,3.1817,3.0152
7/9/2020,301.7997,302.0474,295.9322,299.4565,3.191,3.0504
7/10/2020,299.3898,302.7904,297.9134,302.5141,3.4058,3.1215
7/13/2020,304.9336,307.3911,299.2184,299.8947,3.3263,3.1624
7/14/2020,298.4278,304.5811,297.1895,303.781,3.5362,3.2372
7/15/2020,307.1053,307.7054,304.1096,306.5719,3.8829,3.3663
7/16/2020,304.6097,306.029,303.9429,305.5622,4.0298,3.499
7/17/2020,306.6005,307.2578,304.5573,306.4481,4.1696,3.6331
7/20/2020,306.1718,309.6962,305.4003,308.9247,4.4292,3.7924
7/21/2020,310.9536,311.4108,308.5627,309.5819,4.6346,3.9608
7/22/2020,309.2104,311.668,309.0961,311.3441,4.8832,4.1453
7/23/2020,310.9726,311.6965,306.2195,307.6292,4.726,4.2614
7/24/2020,305.7146,306.7053,304.0915,305.648,4.3909,4.2873
7/27/2020,306.3624,308.0579,305.5479,307.8769,4.2562,4.2811
7/28/2020,307.1244,308.2769,305.6194,305.9242,3.9463,4.2141
7/29/2020,306.8291,310.2677,306.7862,309.6867,3.9588,4.1631
7/30/2020,306.6195,309.0104,304.4668,308.5818,3.8352,4.0975
7/31/2020,310.4297,311.125,306.0766,311.0202,3.8893,4.0559
8/3/2020,312.7348,313.9731,312.1728,313.1825,4.0598,4.0566
8/4/2020,312.2966,314.3922,312.2966,314.3922,4.2436,4.094
8/5/2020,315.7353,316.6116,315.459,316.3449,4.495,4.1742
8/6/2020,315.7447,318.5833,315.4114,318.4595,4.8094,4.3013
8/7/2020,317.4594,318.9834,316.5258,318.6881,5.0192,4.4449
8/10/2020,319.1548,319.8311,317.1498,319.6406,5.2024,4.5964
8/11/2020,320.8599,321.5171,316.2496,317.0021,5.0761,4.6923
8/12/2020,319.5168,322.222,317.038,321.4219,5.2719,4.8082
8/13/2020,320.6313,322.1948,319.8883,320.8408,5.3189,4.9104
8/14/2020,320.4408,321.4028,319.6883,320.8503,5.2958,4.9875
8/17/2020,321.8981,322.2791,320.8615,321.8696,5.2987,5.0497
8/18/2020,322.2791,323.0031,320.6313,322.5649,5.2961,5.099
8/19/2020,322.9554,323.4889,320.6408,321.2218,5.1265,5.1045
8/20/2020,319.4406,322.7173,319.3073,322.222,5.015,5.0866
8/21/2020,321.8791,323.5936,321.5266,323.365,4.9617,5.0616
8/24/2020,325.8797,326.7179,323.3368,326.6417,5.1248,5.0742
8/25/2020,327.2228,327.8705,326.0226,327.7848,5.2853,5.1165
8/26/2020,328.3944,331.3472,327.8324,331.071,5.613,5.2158
8/27/2020,331.9664,333.2904,330.0804,331.7949,5.8635,5.3453
8/28/2020,332.8522,334.0715,331.6235,333.9381,6.164,5.509
8/31/2020,333.719,334.6239,332.4903,332.7284,6.2326,5.6538
9/1/2020,333.5857,335.967,332.6617,335.8622,6.4653,5.8161
9/2/2020,337.834,341.7203,336.6528,340.7201,6.9615,6.0452
9/3/2020,338.977,339.4628,326.3274,328.9945,6.3356,6.1032
9/4/2020,329.6994,331.3187,318.9739,326.3083,5.5587,5.9943
9/8/2020,320.7265,326.375,317.0783,317.3927,4.1754,5.6305
9/9/2020,321.5266,326.2036,320.6313,323.6603,3.5441,5.2132
9/10/2020,325.594,326.2703,317.0497,318.0404,2.5607,4.6827
9/11/2020,319.8788,320.9742,315.2876,318.2023,1.774,4.101
9/14/2020,321.4695,324.2223,318.3555,322.3935,1.4718,3.5752
9/15/2020,324.9272,325.7845,322.4014,324.0223,1.3482,3.1298
9/16/2020,325.2987,326.7751,322.4506,322.7364,1.1333,2.7305
9/17/2020,317.726,321.6692,317.1841,319.8978,0.7257,2.3295
9/18/2020,320.7292,320.844,313.6523,316.2152,0.1043,1.8845
9/21/2020,311.4814,312.8489,307.6847,312.6959,-0.6645,1.3747
9/22/2020,314.226,316.4543,311.6344,315.8805,-1.0052,0.8987
9/23/2020,316.4543,316.7412,308.0385,308.5549,-1.8451,0.3499
9/24/2020,307.1969,312.5305,305.8389,309.3774,-2.4165,-0.2034
9/25/2020,308.4976,315.192,307.5986,314.3791,-2.4376,-0.6502
9/28/2020,318.6731,320.3371,317.6498,319.6007,-2.0099,-0.9221
9/29/2020,319.3903,320.1554,317.1438,317.8602,-1.7906,-1.0958
9/30/2020,318.5487,323.5217,318.3479,320.2701,-1.4063,-1.1579
10/1/2020,322.9479,323.9521,320.3849,322.3263,-0.925,-1.1113
10/2/2020,317.2194,322.3001,316.7317,319.266,-0.7816,-1.0454
10/5/2020,321.3891,325.1188,321.3412,324.9276,-0.2087,-0.8781
10/6/2020,325.071,327.2323,319.7824,320.3084,-0.1259,-0.7276
10/7/2020,323.3591,326.7159,323.3304,325.8839,0.3851,-0.5051
10/8/2020,327.8827,328.839,326.9359,328.7721,1.0115,-0.2018
10/9/2020,330.4743,332.1862,329.8336,331.708,1.725,0.1836
10/12/2020,334.3284,338.565,333.8216,337.0444,2.69,0.6849
10/13/2020,336.901,337.078,333.8503,334.8448,3.2399,1.1959
10/14/2020,335.4378,336.5663,331.9854,332.7409,3.466,1.6499
10/15/2020,328.7051,332.827,328.1504,332.3297,3.5709,2.0341
10/16/2020,333.7259,335.4378,331.9471,332.1288,3.5963,2.3465
10/19/2020,333.4294,334.0798,326.1517,327.0793,3.1724,2.5117
10/20/2020,328.466,331.7367,327.6818,328.3895,2.9087,2.5911
10/21/2020,328.3417,333.4626,327.4523,327.7679,2.6193,2.5968
10/22/2020,327.9879,330.1683,325.7787,329.5658,2.5062,2.5787
10/23/2020,330.8282,330.8856,328.1504,330.6848,2.4783,2.5586
10/26/2020,327.1941,328.007,320.9683,324.5737,1.9407,2.435
10/27/2020,324.9276,325.2718,323.2348,323.4548,1.4081,2.2296
10/28/2020,317.602,323.4818,311.8926,312.3994,0.0928,1.8023
10/29/2020,312.6385,318.8404,310.898,315.5745,-0.6854,1.3047
10/30/2020,313.9487,315.2971,308.5167,312.2847,-1.5497,0.7338
11/2/2020,315.7849,317.8506,312.9541,315.7849,-1.93,0.2011
11/3/2020,319.1225,323.4835,315.8743,321.3604,-1.7612,-0.1914
11/4/2020,325.9795,332.7505,324.765,328.5425,-1.036,-0.3603
11/5/2020,333.9937,336.8149,333.6303,334.95,0.0552,-0.2772
11/6/2020,334.6536,336.1646,332.4731,334.8735,0.9034,-0.0411
11/9/2020,348.0807,348.4727,338.6033,339.0815,1.8933,0.3458
11/10/2020,338.0582,339.6744,335.2083,338.5841,2.6076,0.7981
11/11/2020,340.8411,341.9505,339.5596,341.0993,3.3381,1.3061
11/12/2020,340.0569,341.1454,335.9255,337.7904,3.6085,1.7666
11/13/2020,339.7604,343.232,339.2249,342.4669,4.1523,2.2438
11/16/2020,345.2212,346.9426,343.8918,346.7418,4.872,2.7694
11/17/2020,344.2553,346.1201,342.6964,344.8769,5.2316,3.2619
11/18/2020,345.1542,345.7185,340.6881,340.7263,5.1227,3.634
11/19/2020,340.076,342.5434,338.6893,342.1609,5.0933,3.9259
11/20/2020,341.8931,342.1035,339.7413,339.8178,4.8254,4.1058
11/23/2020,341.6827,343.1555,339.3731,341.8549,4.723,4.2292
11/24/2020,344.4848,347.9276,343.6049,347.3634,5.0284,4.3891
11/25/2020,347.2773,347.306,345.6993,346.8279,5.1676,4.5448
11/27/2020,347.9563,348.2815,346.7513,347.7937,5.2948,4.6948
11/30/2020,346.9904,347.2678,343.4902,346.254,5.2114,4.7981
12/1/2020,349.6108,351.6287,348.9987,350.0411,5.3887,4.9162
12/2/2020,348.8936,350.9401,348.3006,350.7775,5.5249,5.038
12/3/2020,350.6723,352.1164,349.5439,350.6819,5.5611,5.1426
12/4/2020,351.2844,353.7039,351.1888,353.7039,5.7671,5.2675
12/7/2020,352.9102,353.484,351.6669,352.9771,5.8048,5.375
12/8/2020,351.6669,354.5934,351.6191,354.01,5.8506,5.4701
12/9/2020,354.689,354.8516,349.9742,350.8349,5.5666,5.4894
12/10/2020,349.4195,351.8008,348.5206,350.7202,5.2714,5.4458
12/11/2020,348.9701,350.7299,347.4016,350.3089,4.9473,5.3461
12/14/2020,352.5468,353.6561,348.5588,348.7405,4.5118,5.1792
12/15/2020,351.3609,353.4553,349.9455,353.4553,4.4954,5.0425
12/16/2020,353.6753,354.9568,352.7644,354.01,4.4755,4.9291
12/17/2020,355.7027,356.2,354.8516,355.9896,4.5668,4.8566
12/18/2020,356.2875,356.4604,352.4938,354.5683,4.473,4.7799
12/21/2020,350.525,363.481,347.7013,353.3006,4.2473,4.6734
12/22/2020,353.6367,353.7536,351.543,352.7051,3.9746,4.5336
12/23/2020,353.704,354.9909,352.6832,353.0221,3.741,4.3751
12/24/2020,353.5119,354.4243,352.9068,354.3955,3.6248,4.225
12/28/2020,357.027,357.8434,356.3835,357.44,3.7354,4.1271
12/29/2020,359.0151,359.1976,356.153,356.7581,3.7251,4.0467
12/30/2020,357.6033,358.3332,356.8637,357.2671,3.7151,3.9804
12/31/2020,357.0654,359.8315,356.5391,359.0823,3.8098,3.9463
1/4/2021,360.4557,360.5902,350.3809,354.1938,3.4506,3.8471
1/5/2021,353.5311,357.7569,353.4831,356.6332,3.3244,3.7426
1/6/2021,355.0774,362.0596,354.5107,358.7654,3.3578,3.6656
1/7/2021,361.2144,364.8641,361.032,364.0957,3.7709,3.6867
1/8/2021,365.5268,366.3911,362.1749,366.1702,4.217,3.7928
1/11/2021,362.8952,365.5172,362.7693,363.702,4.3216,3.8985
1/12/2021,363.894,364.8257,361.4642,363.7788,4.3605,3.9909
1/13/2021,363.702,365.7861,362.8952,364.7584,4.4193,4.0766
1/14/2021,365.5268,366.0454,363.1353,363.481,4.3132,4.1239
1/15/2021,361.8099,362.6359,358.9095,360.8303,3.9694,4.093
1/19/2021,363.3658,364.2206,361.8387,363.6635,3.8809,4.0506
1/20/2021,366.0262,369.5605,365.6228,368.6961,4.1687,4.0742
1/21/2021,369.2724,369.7142,368.0815,369.0323,4.3736,4.1341
1/22/2021,367.1211,368.9224,366.7225,367.7261,4.38,4.1833
1/25/2021,368.4849,369.5413,363.481,369.1764,4.4509,4.2368
1/26/2021,370.156,370.5786,368.36,368.6001,4.4097,4.2714
1/27/2021,365.1714,365.2674,357.2863,359.5913,3.6085,4.1388
1/28/2021,361.4642,366.8137,361.0128,362.6839,3.1863,3.9483
1/29/2021,360.7631,361.7619,353.6944,355.4231,2.2401,3.6067
2/1/2021,358.9286,362.4054,355.717,361.3393,1.9452,3.2744
2/2/2021,364.624,368.0527,361.4239,366.4488,2.0995,3.0394
2/3/2021,367.2987,368.5137,365.4211,366.7369,2.2195,2.8754
2/4/2021,367.8029,370.9531,366.8478,370.9051,2.6207,2.8245
2/5/2021,372.8356,373.0949,370.8613,372.365,3.0216,2.8639
2/8/2021,373.8632,375.1021,372.9796,375.0541,3.5158,2.9943
2/9/2021,374.1898,375.4191,373.7672,374.8044,3.8431,3.164
2/10/2021,376.6004,376.7541,372.1633,374.6411,4.0426,3.3398
2/11/2021,375.7552,376.1874,372.7395,375.2462,4.2011,3.512
2/12/2021,374.4203,377.3495,374.3434,377.0998,4.4253,3.6947
2/16/2021,378.3676,378.5693,376.0338,376.7733,4.5245,3.8607
2/17/2021,374.9677,377.119,373.9208,376.8597,4.5575,4
2/18/2021,374.1705,376.0193,372.3938,375.2558,4.4035,4.0807
2/19/2021,376.5524,376.8501,374.1321,374.5931,4.1798,4.1006
2/22/2021,371.7407,374.1993,371.4333,371.7119,3.7271,4.0259
2/23/2021,369.4357,373.5511,365.1522,372.1633,3.3659,3.8939
2/24/2021,371.0396,376.7061,370.0215,376.2643,3.3717,3.7894
2/25/2021,374.9581,376.3699,365.7082,367.1979,2.6146,3.5545
2/26/2021,369.1379,370.3192,363.2602,365.3058,1.8407,3.2117
3/1/2021,370.3289,375.4479,365.5095,374.1609,1.9198,2.9533
3/2/2021,374.3914,374.6315,370.7226,371.2413,1.7269,2.7081
3/3/2021,370.5209,371.5198,366.2183,366.3239,1.1639,2.3992
3/4/2021,366.1318,368.8018,357.1615,361.7907,0.3479,1.989
3/5/2021,365.4019,369.5317,357.8914,368.4464,0.2356,1.6383
3/8/2021,369.4357,372.3362,366.3239,366.612,-0.0015,1.3103
3/9/2021,370.5786,374.4779,366.6215,371.8463,0.2304,1.0943
3/10/2021,374.2666,375.9089,372.8069,374.1609,0.594,0.9943
3/11/2021,376.7061,379.9907,376.2354,377.9546,1.1748,1.0304
3/12/2021,376.5524,378.6077,375.7168,378.4636,1.6571,1.1557
3/15/2021,378.7229,380.9847,376.514,380.7206,2.1961,1.3638
3/16/2021,381.3545,382.0844,379.4433,380.2404,2.555,1.602
3/17/2021,378.915,382.3629,377.7337,381.537,2.9106,1.8637
3/18/2021,378.8622,381.0183,375.2846,375.9857,2.7131,2.0336
3/19/2021,375.6753,377.3027,373.0447,375.2899,2.472,2.1213
3/22/2021,375.8198,379.7126,375.762,378.2865,2.494,2.1958
3/23/2021,377.6313,379.1248,374.4997,375.3091,2.2452,2.2057
3/24/2021,376.7545,378.4407,373.3531,373.4012,1.8726,2.1391
3/25/2021,371.9174,376.3209,369.9131,375.5018,1.7268,2.0566
3/26/2021,376.687,381.9673,376.0703,381.553,2.0757,2.0605
3/29/2021,380.0306,382.295,378.4985,381.3603,2.31,2.1104
3/30/2021,380.0499,381.0423,378.7009,380.3486,2.3865,2.1656
3/31/2021,380.9363,383.4994,380.9074,381.8903,2.5423,2.2409
4/1/2021,383.8849,386.0721,383.6729,386.0143,2.9643,2.3856
4/5/2021,388.7605,392.1137,388.6834,391.5548,3.7032,2.6491
4/6/2021,390.9767,392.4028,390.6298,391.3236,4.2214,2.9636
4/7/2021,391.1501,392.133,390.678,391.7765,4.6154,3.2939
4/8/2021,393.0677,393.694,392.1041,393.6361,5.0199,3.6391
4/9/2021,393.5109,396.6714,393.3856,396.4979,5.5079,4.0129
4/12/2021,395.8813,396.9219,395.2549,396.6425,5.839,4.3781
4/13/2021,396.5365,398.4626,396.1414,397.818,6.1256,4.7276
4/14/2021,397.7891,398.878,395.9005,396.4594,6.172,5.0165
4/15/2021,398.666,400.9978,398.6178,400.7184,6.4777,5.3087
4/16/2021,402.0481,402.684,400.5835,402.0577,6.7503,5.597
4/19/2021,401.0941,401.5567,398.7141,400.0824,6.7293,5.8235
4/20/2021,398.8298,399.9628,395.6307,397.1532,6.4026,5.9393
4/21/2021,396.5172,401.123,396.3727,400.9111,6.3733,6.0261
4/22/2021,400.7376,401.5952,396.1511,397.2495,5.9857,6.018
4/23/2021,397.8277,403.0117,397.7506,401.5567,5.9574,6.0059
4/26/2021,402.2312,402.9827,401.6252,402.395,5.9343,5.9916
4/27/2021,402.7033,402.9057,401.1327,402.3083,5.8415,5.9616
4/28/2021,402.5877,403.744,401.7108,402.1926,5.6931,5.9079
4/29/2021,405.0062,405.3917,401.2676,404.7557,5.7164,5.8696
4/30/2021,402.4142,403.2911,401.1712,402.0963,5.4574,5.7871
5/3/2021,404.1487,404.5437,402.448,402.9635,5.2614,5.682
5/4/2021,400.9111,401.4218,396.6714,400.4775,4.8496,5.5155
5/5/2021,402.1733,402.4142,399.8222,400.6027,4.4817,5.3087
5/6/2021,400.6798,403.9367,398.6033,403.8018,4.3975,5.1265
5/7/2021,404.5919,407.4103,403.8885,406.7407,4.5159,5.0044
5/10/2021,407.1068,407.3381,402.5877,402.713,4.2359,4.8507
5/11/2021,398.0493,400.1402,395.12,399.1188,3.6816,4.6169
5/12/2021,396.2474,397.5579,389.2808,390.6395,2.5289,4.1993
5/13/2021,392.239,397.3266,392.1908,395.332,1.9713,3.7537
5/14/2021,398.1553,402.2793,398.1264,401.4025,1.9962,3.4022
5/17/2021,400.2559,401.2194,398.2998,400.3811,1.9116,3.1041
5/18/2021,400.6509,400.9014,396.7677,396.9315,1.5482,2.7929
5/19/2021,392.0945,396.074,390.5624,395.8909,1.1629,2.4669
5/20/2021,396.7966,401.4459,396.6714,400.1498,1.1875,2.211
5/21/2021,401.6819,402.9635,399.3501,399.8222,1.1671,2.0023
5/24/2021,402.1348,405.0062,401.8843,403.8981,1.463,1.8944
5/25/2021,405.0159,405.382,402.4046,403.002,1.6067,1.8369
5/26/2021,403.6091,404.3221,402.5395,403.8018,1.7647,1.8224
5/27/2021,404.8617,405.3917,403.72,404.0138,1.8853,1.835
5/28/2021,405.6325,405.9023,404.4955,404.7364,2.016,1.8712
6/1/2021,407.1743,407.3188,403.927,404.3799,2.0669,1.9104
6/2/2021,405.0544,405.8831,404.0138,405.0159,2.134,1.9551
6/3/2021,402.6262,404.6883,401.1134,403.5127,2.0424,1.9725
6/4/2021,405.4206,407.5115,403.5823,407.2032,2.2417,2.0264
6/7/2021,407.1935,407.3766,405.8445,406.8081,2.3408,2.0893
6/8/2021,407.6946,407.7909,405.0062,406.8948,2.3987,2.1511
6/9/2021,407.762,407.8391,406.0565,406.2878,2.3682,2.1946
6/10/2021,407.55,409.1592,406.1914,408.1764,2.4681,2.2493
6/11/2021,408.7449,408.9665,407.4152,408.8509,2.572,2.3138
6/14/2021,408.9665,409.8723,407.6849,409.7662,2.6971,2.3905
6/15/2021,409.9204,409.959,408.1089,409.0147,2.7044,2.4533
6/16/2021,409.1592,409.3905,404.6208,406.731,2.4972,2.4621
6/17/2021,406.307,407.6078,404.0427,406.5961,2.2956,2.4288
6/18/2021,403.2088,403.9223,400.8983,401.111,1.6739,2.2778
6/21/2021,402.9284,407.0467,402.0874,406.8533,1.6259,2.1474
6/22/2021,406.8436,409.8888,406.0993,409.0284,1.7432,2.0666
6/23/2021,409.1058,409.9371,408.4484,408.5354,1.776,2.0085
6/24/2021,410.7492,411.3872,410.4882,410.9522,1.9741,2.0016
6/25/2021,411.7256,412.8801,411.3872,412.4119,2.2234,2.0459
6/28/2021,412.9533,413.4173,411.7159,413.2433,2.4596,2.1287
6/29/2021,413.6397,414.297,412.9146,413.4657,2.6344,2.2298
6/30/2021,412.992,414.5097,412.963,413.8137,2.7691,2.3377
7/1/2021,414.5967,416.2691,414.5291,416.1048,3.0259,2.4753
7/2/2021,417.3035,419.6526,416.1935,419.2853,3.4463,2.6695
7/6/2021,419.3433,419.5656,415.6988,418.5216,3.6754,2.8707
7/7/2021,419.2273,420.2907,417.1489,420.0007,3.9311,3.0828
7/8/2021,414.5097,417.3615,413.2917,416.5785,3.8136,3.2289
7/9/2021,418.1349,421.3347,416.3794,421.0254,4.0328,3.3897
7/12/2021,420.9384,422.7945,420.4937,422.5335,4.2789,3.5675
7/13/2021,421.7214,423.2682,420.8224,421.0931,4.308,3.7156
7/14/2021,422.8428,423.3455,420.4357,421.7214,4.3319,3.8389
7/15/2021,420.339,421.0351,418.3186,420.281,4.1863,3.9084
7/16/2021,421.4991,421.5474,416.5785,416.9845,3.7616,3.879
7/19/2021,412.0059,417.0511,407.9264,410.8265,2.8947,3.6822
7/20/2021,411.5129,418.0286,410.6912,416.7138,2.6522,3.4762
7/21/2021,417.9512,420.2327,416.6666,420.0877,2.7011,3.3212
7/22/2021,420.2714,421.2188,419.2563,420.9674,2.7788,3.2127
7/23/2021,422.9588,425.6463,422.2531,425.2983,3.1536,3.2009
7/26/2021,424.6893,426.352,424.6409,426.3423,3.4945,3.2596
7/27/2021,425.2693,425.2983,421.4798,424.3993,3.5667,3.321
7/28/2021,425.047,425.6463,422.7558,424.2253,3.5688,3.3706
7/29/2021,425.1775,427.0964,425.1726,425.9847,3.6702,3.4305
7/30/2021,423.3359,425.4143,423.2005,423.9159,3.5427,3.4529
8/2/2021,425.685,426.2553,422.6591,423.0265,3.3315,3.4287
8/3/2021,423.8482,426.5937,421.5861,426.468,3.4026,3.4234
8/4/2021,425.1436,426.4432,424.1286,424.3702,3.2522,3.3892
